capture_id,trip_id,entity_id,selected,selected_entity_id,duplicate_count,decision
bart_live_20260913_182435,2020030,2020030,True,2020030,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020031,2020031,True,2020031,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020032,2020032,True,2020032,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020033,2020033,True,2020033,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020115,2020115,True,2020115,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020116,2020116,True,2020116,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020117,2020117,True,2020117,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020118,2020118,True,2020118,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020119,2020119,True,2020119,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020120,2020120,True,2020120,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020174,2020174,True,2020174,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020175,2020175,True,2020175,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020176,2020176,True,2020176,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020177,2020177,True,2020177,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,2020178,2020178,True,2020178,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,682,682,True,682,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,684,684,True,684,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,686,686,True,686,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,687,687,True,687,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,688,688,True,688,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,689,689,True,689,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,690,690,True,690,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,691,691,True,691,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,693,693,True,693,1,selected_newest_stable_tiebreak
bart_live_20260913_182435,695,695,True,695,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019533,2019533,True,2019533,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019574,2019574,True,2019574,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019575,2019575,True,2019575,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019576,2019576,True,2019576,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019577,2019577,True,2019577,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019578,2019578,True,2019578,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019645,2019645,True,2019645,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019646,2019646,True,2019646,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019647,2019647,True,2019647,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019648,2019648,True,2019648,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019649,2019649,True,2019649,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019650,2019650,True,2019650,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019651,2019651,True,2019651,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019663,2019663,True,2019663,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019718,2019718,True,2019718,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019719,2019719,True,2019719,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019720,2019720,True,2019720,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019721,2019721,True,2019721,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019722,2019722,True,2019722,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019740,2019740,True,2019740,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019741,2019741,True,2019741,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019785,2019785,True,2019785,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019835,2019835,True,2019835,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019836,2019836,True,2019836,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019837,2019837,True,2019837,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019838,2019838,True,2019838,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019839,2019839,True,2019839,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019860,2019860,True,2019860,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019903,2019903,True,2019903,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019904,2019904,True,2019904,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019996,2019996,True,2019996,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2019997,2019997,True,2019997,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020034,2020034,True,2020034,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020035,2020035,True,2020035,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020036,2020036,True,2020036,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020037,2020037,True,2020037,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020038,2020038,True,2020038,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020039,2020039,True,2020039,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020121,2020121,True,2020121,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020122,2020122,True,2020122,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020123,2020123,True,2020123,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020124,2020124,True,2020124,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020125,2020125,True,2020125,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020179,2020179,True,2020179,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020180,2020180,True,2020180,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020181,2020181,True,2020181,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020182,2020182,True,2020182,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020183,2020183,True,2020183,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,2020184,2020184,True,2020184,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,694,694,True,694,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,696,696,True,696,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,698,698,True,698,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,699,699,True,699,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,700,700,True,700,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,701,701,True,701,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,702,702,True,702,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,703,703,True,703,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,705,705,True,705,1,selected_newest_stable_tiebreak
bart_live_20260913_201652,707,707,True,707,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965118,1965118,True,1965118,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965119,1965119,True,1965119,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965158,1965158,True,1965158,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965159,1965159,True,1965159,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965160,1965160,True,1965160,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965161,1965161,True,1965161,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965162,1965162,True,1965162,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965200,1965200,True,1965200,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965201,1965201,True,1965201,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965202,1965202,True,1965202,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965203,1965203,True,1965203,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965204,1965204,True,1965204,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965205,1965205,True,1965205,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965277,1965277,True,1965277,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965278,1965278,True,1965278,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965279,1965279,True,1965279,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965280,1965280,True,1965280,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965281,1965281,True,1965281,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965282,1965282,True,1965282,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965283,1965283,True,1965283,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965299,1965299,True,1965299,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965300,1965300,True,1965300,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965308,1965308,True,1965308,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965309,1965309,True,1965309,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965341,1965341,True,1965341,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965405,1965405,True,1965405,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965406,1965406,True,1965406,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965407,1965407,True,1965407,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965408,1965408,True,1965408,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965409,1965409,True,1965409,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965462,1965462,True,1965462,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965463,1965463,True,1965463,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965464,1965464,True,1965464,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965465,1965465,True,1965465,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965466,1965466,True,1965466,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965467,1965467,True,1965467,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965523,1965523,True,1965523,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965524,1965524,True,1965524,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965525,1965525,True,1965525,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965526,1965526,True,1965526,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965528,1965528,True,1965528,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965567,1965567,True,1965567,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965568,1965568,True,1965568,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965569,1965569,True,1965569,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965570,1965570,True,1965570,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965571,1965571,True,1965571,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965572,1965572,True,1965572,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965573,1965573,True,1965573,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965574,1965574,True,1965574,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965661,1965661,True,1965661,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965662,1965662,True,1965662,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965663,1965663,True,1965663,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965664,1965664,True,1965664,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965665,1965665,True,1965665,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965666,1965666,True,1965666,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965702,1965702,True,1965702,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965703,1965703,True,1965703,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965704,1965704,True,1965704,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965705,1965705,True,1965705,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965706,1965706,True,1965706,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965707,1965707,True,1965707,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965708,1965708,True,1965708,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965798,1965798,True,1965798,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965799,1965799,True,1965799,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965800,1965800,True,1965800,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965801,1965801,True,1965801,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965802,1965802,True,1965802,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965852,1965852,True,1965852,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965854,1965854,True,1965854,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965855,1965855,True,1965855,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965856,1965856,True,1965856,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965857,1965857,True,1965857,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,1965858,1965858,True,1965858,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,505172230,505172230,True,505172230,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,690,690,True,690,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,692,692,True,692,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,694,694,True,694,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,695,695,True,695,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,696,696,True,696,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,697,697,True,697,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,699,699,True,699,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,701,701,True,701,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,703,703,True,703,1,selected_newest_stable_tiebreak
bart_live_terminals_20260911_183436,705,705,True,705,1,selected_newest_stable_tiebreak
